age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
59,female,master,medium,married,0.42,6,13,8
32,male,master,low,widowed,0.12,6,13,8
37,male,master,medium,single,0.24,6,8,13
41,male,high school,medium,married,-0.5,6,10,13
20,female,bachelor,medium,single,0.32,6,8,13
32,male,bachelor,medium,married,-0.0,10,6,13
35,male,bachelor,medium,married,-0.52,10,6,13
32,male,bachelor,medium,single,0.35,6,13,8
40,female,high school,medium,married,0.03,10,6,13
44,female,bachelor,medium,single,-1.0,6,13,8
31,female,high school,medium,married,-0.13,6,13,8
39,female,master,medium,married,-0.57,6,9,13
35,female,master,high,widowed,-0.2,6,13,8
52,male,bachelor,low,divorced,-0.67,6,8,13
58,female,high school,medium,married,1.0,6,13,8
23,female,bachelor,medium,divorced,0.11,6,13,12
18,female,master,medium,single,-0.26,6,14,13
29,male,bachelor,high,married,-0.8,10,6,8
27,male,bachelor,medium,single,-0.9,4,9,6
34,male,bachelor,medium,married,0.42,6,10,13
27,female,bachelor,low,married,-0.41,6,13,8
38,male,high school,medium,married,0.32,6,10,13
40,male,bachelor,high,single,0.31,6,8,10
22,male,bachelor,medium,single,-0.08,6,9,4
29,female,master,medium,single,1.0,6,8,13
57,male,bachelor,medium,widowed,-0.42,6,13,8
59,male,master,low,widowed,-0.28,6,13,14
54,male,bachelor,medium,married,-0.44,6,13,8
42,male,bachelor,high,widowed,-0.69,6,8,13
56,male,bachelor,medium,single,0.05,6,10,8
79,male,PhD,medium,single,0.4,6,8,13
28,male,bachelor,medium,widowed,0.05,6,8,14
60,female,high school,low,married,0.04,6,13,8
27,female,master,medium,married,0.39,6,13,8
31,female,bachelor,medium,married,0.52,6,13,8
29,female,PhD,low,single,0.18,6,8,15
68,male,bachelor,medium,divorced,-0.31,6,14,13
45,male,master,high,married,0.09,6,10,13
37,female,bachelor,medium,married,-0.11,6,13,8
35,male,PhD,medium,married,-0.82,6,13,8
44,male,bachelor,high,single,0.43,6,8,4
56,female,bachelor,medium,married,-1.0,10,13,6
27,male,bachelor,medium,single,-0.51,6,14,10
34,male,bachelor,high,single,0.69,6,13,9
32,female,master,medium,married,0.09,6,13,14
35,male,high school,low,married,-0.1,10,6,13
59,male,master,high,single,-0.26,6,8,13
40,male,master,high,married,-0.01,6,13,10
25,male,bachelor,high,single,-0.51,6,10,14
61,female,bachelor,high,single,0.78,6,13,8
24,male,PhD,high,single,0.11,6,8,13
44,male,bachelor,medium,single,-0.3,6,8,14
18,female,high school,high,single,1.0,9,13,8
46,male,PhD,high,married,-1.0,6,13,8
24,female,PhD,medium,single,-0.38,6,13,8
66,male,master,medium,married,-0.81,6,13,8
18,male,bachelor,low,single,0.49,9,13,14
40,male,bachelor,medium,married,-0.26,10,6,13
60,male,bachelor,medium,married,-0.18,6,13,8
24,female,master,high,single,0.27,6,13,8
26,male,master,medium,married,0.23,6,9,8
39,male,master,medium,widowed,-0.21,6,8,13
62,female,bachelor,medium,single,-0.37,6,8,13
45,female,high school,medium,married,0.45,10,6,13
42,female,master,medium,married,-0.23,10,6,13
48,male,bachelor,high,single,-0.52,6,8,13
53,female,master,low,single,-0.02,6,8,13
40,male,high school,medium,single,-1.0,10,6,5
41,male,bachelor,medium,single,-0.16,3,6,10
51,male,bachelor,medium,married,0.4,6,8,13
66,male,bachelor,medium,married,-1.0,6,10,13
76,male,bachelor,low,married,-0.24,6,8,13
24,female,bachelor,medium,single,0.13,6,8,9
61,female,bachelor,high,married,-0.61,6,13,8
33,male,bachelor,medium,married,-0.2,6,10,13
61,female,master,low,married,0.02,6,13,8
57,male,bachelor,medium,married,0.04,6,8,13
42,female,master,high,married,-0.35,6,13,8
27,female,bachelor,high,single,-0.04,6,14,13
34,male,bachelor,high,single,-1.0,6,9,14
31,female,master,low,married,-0.18,6,13,8
55,female,master,high,single,0.06,6,8,13
40,female,bachelor,medium,married,-0.48,10,6,13
53,female,high school,medium,married,0.23,6,8,13
41,female,bachelor,medium,widowed,-0.46,6,8,13
24,male,high school,medium,married,0.1,13,6,10
56,female,master,medium,married,-0.64,6,13,8
33,male,bachelor,high,divorced,-0.73,6,14,10
41,male,bachelor,medium,single,-0.82,6,10,14
75,female,high school,high,married,-0.34,6,8,13
28,male,bachelor,low,single,-0.28,6,13,14
36,female,bachelor,medium,single,-0.28,6,13,8
35,female,bachelor,high,married,0.47,6,8,10
73,female,high school,high,married,-0.14,6,13,8
43,male,bachelor,high,married,-0.24,8,6,13
22,female,master,medium,single,0.52,6,8,13
45,female,master,high,married,0.4,6,13,8
34,male,high school,medium,married,-0.8,6,13,10
29,female,high school,high,single,-0.3,8,6,10
22,male,master,medium,single,-0.14,6,8,9
64,female,master,medium,widowed,0.36,6,8,13
18,male,bachelor,medium,married,0.59,6,13,8
52,male,master,medium,single,0.46,6,10,15
49,female,bachelor,low,married,-0.43,6,13,8
25,male,bachelor,high,single,-0.25,6,8,2
34,female,master,high,married,0.08,6,13,14
56,male,master,high,married,-0.9,10,8,6
33,male,bachelor,medium,single,-0.33,6,8,4
76,female,bachelor,medium,married,-0.8,6,13,8
42,female,master,medium,married,-0.22,6,13,8
21,female,bachelor,medium,single,-0.55,6,8,4
51,female,PhD,high,married,-0.05,6,13,8
22,female,bachelor,medium,married,-0.68,6,13,8
50,female,master,medium,married,0.27,6,13,8
62,male,bachelor,medium,married,0.07,6,10,13
31,female,master,medium,married,0.84,9,6,13
31,male,PhD,medium,married,0.07,6,13,8
19,male,master,medium,married,0.38,6,13,10
46,female,high school,low,married,-0.15,13,10,6
51,female,bachelor,low,married,0.22,6,13,8
26,male,bachelor,low,married,0.53,10,13,8
30,male,bachelor,medium,married,-1.0,10,6,13
45,other,bachelor,medium,married,0.39,6,13,8
25,female,bachelor,high,married,0.18,6,8,13
26,female,high school,low,married,-0.5,13,14,10
27,female,high school,medium,single,-1.0,6,8,13
41,female,bachelor,high,married,-0.21,6,8,13
73,male,bachelor,high,married,-0.66,6,8,13
34,male,high school,high,married,0.06,10,6,13
49,male,bachelor,medium,divorced,0.12,6,13,8
35,male,high school,high,married,-0.06,10,13,6
54,female,bachelor,high,widowed,-0.99,6,8,13
71,female,master,medium,married,-0.85,10,6,13
21,male,high school,medium,single,0.25,11,8,9
30,female,high school,high,married,0.1,10,6,13
34,male,bachelor,medium,married,-1.0,6,13,8
76,male,bachelor,medium,married,0.46,6,13,8
46,male,bachelor,high,married,0.52,6,3,13
24,female,bachelor,medium,married,0.4,8,10,6
40,female,bachelor,high,married,-0.06,6,8,13
56,female,bachelor,medium,married,-0.1,9,6,13
26,female,master,medium,single,0.11,6,8,14
58,female,bachelor,medium,single,-0.29,6,8,13
53,male,master,medium,married,0.85,6,10,13
78,female,bachelor,high,single,0.26,6,8,13
27,female,bachelor,medium,single,-0.29,6,13,8
33,male,high school,medium,single,-0.6,6,10,13
23,female,bachelor,medium,married,0.65,13,6,9
23,female,bachelor,medium,married,-0.12,6,10,13
41,male,master,low,married,-0.15,6,10,13
49,male,bachelor,high,married,-0.39,6,10,13
45,male,master,low,married,0.41,6,13,8
40,female,master,high,married,-0.45,6,13,8
31,male,high school,medium,married,0.25,10,6,13
35,female,master,high,married,-0.18,6,8,13
28,male,high school,medium,single,0.53,6,11,15
44,male,bachelor,high,married,-0.33,6,13,8
27,male,master,medium,single,0.08,9,6,13
36,female,master,high,single,0.01,6,14,8
30,male,master,medium,single,0.04,6,8,13
56,female,PhD,high,widowed,-0.3,6,13,14
62,female,high school,high,single,0.39,6,8,13
22,female,master,medium,single,-0.68,6,9,13
61,female,master,medium,single,0.57,6,13,8
48,male,master,medium,widowed,-0.45,6,13,8
59,male,master,medium,married,0.33,6,13,8
50,female,bachelor,low,married,-0.05,6,13,8
33,male,high school,medium,married,-0.49,6,13,14
43,male,bachelor,high,divorced,-0.64,6,8,13
42,female,bachelor,high,divorced,-0.32,6,13,8
28,female,master,high,single,0.04,6,13,8
20,female,master,medium,single,0.19,6,8,13
24,male,master,medium,single,-0.52,6,13,9
20,female,bachelor,medium,single,0.25,6,13,8
70,male,bachelor,medium,married,-0.13,6,13,8
26,female,bachelor,high,widowed,-0.6,6,8,13
39,male,high school,high,single,1.0,6,11,12
41,female,bachelor,medium,married,0.11,6,13,8
33,male,bachelor,low,married,-0.39,6,13,14
62,male,master,medium,married,-0.7,6,13,8
32,other,bachelor,high,married,-1.0,6,8,13
26,male,master,low,married,-0.76,6,8,14
37,male,bachelor,high,married,0.19,6,8,10
39,female,bachelor,high,married,0.1,10,13,6
20,male,high school,medium,married,0.64,9,8,13
45,male,bachelor,high,married,-0.05,6,10,13
70,male,master,medium,widowed,-0.12,6,13,8
26,male,bachelor,medium,divorced,-0.48,6,8,13
24,male,master,medium,single,0.52,6,9,13
44,female,master,medium,single,0.88,6,8,13
58,female,master,high,divorced,0.48,6,8,10
31,female,master,medium,married,-0.28,6,10,13
72,male,master,high,married,-0.39,6,13,8
28,other,master,high,single,0.34,6,8,13
35,female,high school,high,married,-0.57,10,6,13
25,male,master,medium,single,0.44,6,13,8
43,male,master,medium,married,-1.0,6,10,13
45,male,master,medium,single,0.3,6,4,13
75,female,master,low,married,-0.56,6,13,8
19,female,master,medium,single,-0.27,6,8,13
20,male,bachelor,medium,married,-0.23,9,6,8
24,female,master,medium,single,-0.21,6,13,8
30,female,master,medium,married,0.0,6,10,13
38,male,high school,high,single,0.19,10,6,8
25,male,bachelor,medium,single,0.02,4,6,13
51,female,bachelor,low,single,0.49,6,8,13
38,male,bachelor,high,married,0.01,6,10,13
78,female,bachelor,high,married,-0.63,6,11,13
37,male,master,medium,single,-0.51,6,14,16
31,female,bachelor,medium,married,-0.86,6,13,8
42,female,bachelor,medium,married,-0.44,6,13,8
65,male,high school,low,married,-0.77,6,13,8
31,female,master,medium,married,-0.32,6,13,8
35,female,bachelor,medium,married,-0.95,6,13,15
42,female,high school,medium,divorced,-0.61,6,10,13
57,female,bachelor,medium,married,-0.53,6,13,8
37,male,bachelor,high,single,-0.01,6,4,10
19,female,master,medium,single,-0.21,6,13,8
64,female,bachelor,high,married,-0.28,6,13,14
20,male,bachelor,medium,married,0.35,6,13,9
59,male,master,high,married,0.39,6,13,15
18,female,bachelor,low,single,-0.14,6,13,14
41,male,high school,high,single,0.07,10,6,8
21,female,bachelor,medium,single,0.45,6,13,9
37,male,high school,medium,single,-0.08,3,7,13
28,male,PhD,high,single,0.9,4,6,14
63,male,master,high,divorced,-0.12,6,14,13
33,male,PhD,low,married,0.12,6,10,13
23,male,bachelor,medium,single,-0.48,6,8,10
31,male,master,medium,married,-0.35,6,10,13
41,female,bachelor,high,single,0.27,6,8,13
39,female,PhD,high,widowed,-0.47,6,13,8
60,female,high school,low,single,0.61,10,6,13
33,female,bachelor,medium,divorced,-0.02,6,13,8
77,female,high school,medium,married,-0.35,10,13,6
32,male,master,medium,married,0.12,6,3,13
62,female,bachelor,medium,divorced,-0.58,6,13,8
29,female,master,medium,single,-0.3,6,13,8
32,male,bachelor,medium,married,-0.17,6,13,8
38,female,bachelor,medium,single,-0.18,6,8,13
38,male,high school,medium,single,-0.53,6,8,10
73,male,bachelor,medium,single,0.08,6,13,8
39,male,bachelor,medium,married,0.23,6,13,8
35,male,bachelor,medium,single,-0.32,6,8,14
33,male,master,medium,married,1.0,6,13,8
29,male,bachelor,high,married,-0.04,8,6,13
41,female,bachelor,medium,married,-0.28,6,13,8
28,female,high school,medium,single,-0.87,6,9,13
47,male,master,medium,married,0.08,6,13,9
69,other,bachelor,high,divorced,-0.62,6,10,8
34,female,high school,high,married,-0.14,6,13,8
74,male,bachelor,medium,married,0.6,6,13,14
40,female,bachelor,medium,married,0.49,6,8,10
66,male,bachelor,medium,divorced,-0.84,6,13,10
31,male,master,low,married,-0.31,10,6,8
29,male,high school,medium,widowed,0.14,6,10,13
47,female,high school,high,single,1.0,6,8,14
56,male,master,high,single,-0.34,6,10,14
38,female,PhD,high,married,0.14,6,13,8
49,female,high school,medium,married,0.9,10,8,13
31,female,bachelor,medium,married,-0.48,10,8,13
55,male,bachelor,medium,married,-0.86,6,13,10
49,female,bachelor,high,married,-0.94,6,13,8
35,female,master,high,married,-0.19,6,10,13
67,male,high school,high,married,0.43,10,6,13
34,female,bachelor,medium,single,-0.17,6,13,8
30,male,PhD,medium,married,0.34,16,8,6
34,female,master,medium,married,0.17,6,13,8
50,female,master,medium,married,-0.33,6,10,13
26,female,bachelor,medium,married,-0.22,6,13,8
31,female,bachelor,low,married,-0.1,6,13,8
25,male,bachelor,high,divorced,0.95,6,8,9
19,male,bachelor,medium,single,-0.87,6,9,4
45,male,master,medium,single,-0.48,6,10,8
58,male,bachelor,high,single,0.43,6,8,14
29,male,bachelor,medium,single,0.04,10,8,6
26,female,bachelor,high,married,-0.48,6,8,9
41,male,master,medium,married,-0.68,6,13,8
36,male,bachelor,medium,married,-0.19,10,6,13
50,female,bachelor,medium,married,0.28,6,13,8
31,male,master,medium,married,-0.36,6,13,8
24,male,bachelor,medium,single,-0.09,6,13,8
61,male,PhD,medium,divorced,0.3,6,13,16
26,female,master,medium,divorced,-0.25,6,13,8
45,male,high school,medium,married,-0.18,10,13,6
43,female,bachelor,high,married,0.19,6,10,8
23,female,bachelor,high,married,-0.75,10,6,13
21,female,bachelor,medium,single,-0.36,6,13,8
43,female,bachelor,high,married,1.0,10,6,8
39,female,high school,medium,married,-0.29,10,6,13
24,female,PhD,medium,single,0.52,6,13,9
44,female,master,medium,married,0.26,6,13,8
71,male,master,low,single,0.18,6,8,13
41,male,high school,medium,married,0.19,10,9,13
49,male,high school,medium,married,0.4,10,6,13
77,male,bachelor,medium,single,0.73,6,13,8
25,male,master,medium,widowed,-0.45,6,13,8
56,male,bachelor,high,widowed,-0.27,6,8,13
30,male,bachelor,medium,married,0.33,6,8,10
28,female,bachelor,medium,married,-0.35,6,13,8
24,male,bachelor,medium,single,-0.26,6,13,4
50,female,bachelor,medium,divorced,-0.48,6,13,8
24,male,high school,high,married,-0.14,10,6,15
52,male,bachelor,medium,married,-0.21,6,10,13
75,male,bachelor,medium,divorced,0.48,6,8,13
23,male,master,medium,single,-0.11,6,8,13
44,male,bachelor,high,married,-0.2,6,13,10
22,other,bachelor,high,widowed,0.58,6,8,14
21,female,bachelor,high,married,-0.56,10,13,6
41,male,bachelor,medium,married,0.48,10,13,6
27,male,high school,medium,single,0.9,3,11,6
18,female,high school,high,single,0.03,6,9,13
44,female,master,medium,married,-0.3,6,13,8
23,female,bachelor,high,single,0.07,6,8,9
30,female,bachelor,medium,married,-0.07,6,13,8
18,male,bachelor,medium,single,0.22,10,9,6
41,male,master,high,married,0.28,6,8,13
41,female,bachelor,medium,widowed,-0.12,6,9,13
29,male,bachelor,high,divorced,-0.26,6,8,13
65,female,bachelor,high,divorced,-1.0,8,6,13
72,male,bachelor,medium,married,0.01,6,13,8
20,male,bachelor,high,single,0.53,6,10,9
58,female,bachelor,medium,married,0.47,6,13,8
47,male,bachelor,medium,married,-0.59,6,10,13
20,male,bachelor,medium,single,-0.14,6,13,8
50,male,bachelor,high,widowed,-0.74,6,8,13
39,male,high school,medium,single,-0.53,6,10,13
62,male,bachelor,high,married,0.62,10,6,8
30,male,bachelor,medium,married,-0.27,10,6,13
55,female,high school,medium,widowed,-0.1,6,8,13
45,female,bachelor,low,married,-0.74,16,13,3
38,female,master,low,married,-0.75,6,8,13
51,male,bachelor,medium,married,-0.45,6,8,13
31,female,master,medium,married,-0.58,6,13,14
36,female,master,medium,single,0.55,6,13,15
24,male,bachelor,medium,single,-0.33,6,4,10
52,male,master,high,widowed,-0.84,6,10,13
57,male,bachelor,medium,married,-0.35,10,6,13
36,male,master,medium,single,1.0,4,6,9
23,female,master,medium,married,-0.81,6,8,13
48,male,master,medium,married,0.35,6,13,8
21,male,master,medium,widowed,-1.0,6,14,8
24,male,bachelor,high,single,-0.6,4,6,13
60,male,bachelor,high,single,0.23,6,8,14
35,male,high school,low,married,0.71,13,10,6
19,male,high school,medium,married,0.98,13,9,14
34,female,bachelor,medium,married,0.29,6,13,8
18,male,bachelor,medium,single,0.34,6,9,13
35,female,bachelor,high,divorced,0.96,8,6,13
59,female,high school,medium,divorced,-0.21,6,10,8
60,female,bachelor,medium,married,0.03,6,13,8
61,female,bachelor,medium,single,-0.58,6,8,13
25,female,bachelor,medium,married,-0.56,6,13,8
36,male,PhD,medium,single,1.0,6,8,10
29,male,bachelor,high,widowed,-0.82,4,6,13
57,female,bachelor,medium,married,-0.01,6,8,13
35,male,bachelor,high,divorced,1.0,6,8,9
32,male,bachelor,medium,single,0.42,6,8,13
62,male,bachelor,high,divorced,0.5,6,8,13
36,female,bachelor,medium,married,-0.01,6,13,9
60,male,master,medium,married,-0.47,11,13,6
57,male,bachelor,low,single,-0.07,6,13,8
43,male,high school,high,married,0.13,13,6,8
23,male,high school,high,single,-0.15,10,6,14
29,female,PhD,medium,single,-1.0,6,8,13
23,male,bachelor,medium,divorced,0.48,6,8,13
38,male,bachelor,medium,married,0.2,6,10,13
37,male,master,high,married,0.46,6,8,13
35,female,bachelor,high,married,-0.77,6,13,8
23,male,high school,medium,single,-0.12,7,14,11
47,male,high school,medium,divorced,-0.53,4,6,13
28,male,master,high,married,0.42,6,8,13
29,female,master,medium,single,0.15,6,8,13
58,male,bachelor,medium,single,-0.83,6,8,13
65,female,bachelor,high,married,0.34,10,8,6
46,female,bachelor,medium,divorced,-0.35,6,8,7
59,female,high school,low,married,-0.55,10,13,8
21,male,master,medium,single,0.35,9,6,8
33,male,bachelor,high,married,-0.9,10,6,8
30,male,bachelor,high,married,0.57,6,13,8
29,female,bachelor,low,single,0.09,6,13,8
42,female,bachelor,low,single,-0.19,11,6,13
26,male,master,medium,single,0.24,6,8,9
45,female,bachelor,medium,single,-0.46,6,13,8
45,female,master,high,single,0.16,6,8,13
43,female,bachelor,medium,married,0.53,6,13,8
38,male,master,medium,married,-1.0,6,13,14
32,female,bachelor,high,married,0.87,6,9,13
80,female,bachelor,high,married,-0.19,6,13,5
54,female,high school,medium,married,-0.01,10,13,8
50,male,bachelor,high,widowed,0.06,6,13,8
32,male,master,medium,married,0.51,6,13,9
39,male,bachelor,medium,married,-0.24,8,10,13
34,female,master,low,widowed,-0.28,6,13,8
29,male,high school,medium,single,-0.14,10,6,8
23,male,bachelor,medium,married,0.3,6,13,8
24,female,high school,high,divorced,0.19,8,6,13
24,female,master,medium,married,0.57,6,13,8
19,male,master,medium,single,0.0,6,8,13
28,female,bachelor,medium,single,-0.5,6,13,8
34,female,bachelor,high,married,-0.49,6,13,8
33,female,bachelor,high,single,-0.96,6,8,13
59,female,master,low,married,-0.62,6,13,8
28,male,bachelor,high,single,-0.21,6,8,13
35,male,bachelor,high,married,-0.13,6,13,8
49,male,bachelor,high,single,-0.03,6,8,13
24,male,bachelor,medium,single,-0.65,6,13,8
28,male,master,medium,married,0.11,6,10,13
54,male,bachelor,medium,married,0.71,6,13,8
55,female,bachelor,medium,divorced,-0.5,6,8,13
22,male,bachelor,medium,married,-0.53,6,8,13
58,male,high school,medium,divorced,0.02,10,6,13
33,female,master,medium,single,0.72,6,13,14
36,female,high school,medium,married,0.26,13,6,8
38,male,bachelor,medium,married,-0.18,6,13,10
65,male,high school,medium,married,-0.26,6,10,13
23,female,bachelor,high,single,-0.04,6,13,8
30,male,PhD,medium,married,-0.15,6,13,15
39,male,master,medium,married,-0.01,6,13,8
40,female,master,medium,married,-0.31,6,14,13
44,female,master,medium,married,-0.55,6,8,13
22,female,PhD,high,married,0.79,6,8,13
21,male,bachelor,medium,married,1.0,13,8,6
25,female,master,high,single,0.32,6,8,9
59,male,bachelor,medium,married,-0.67,10,6,13
48,female,bachelor,medium,single,-0.98,6,8,10
45,male,bachelor,medium,married,-1.0,6,13,8
37,male,bachelor,medium,divorced,-0.19,6,8,13
54,male,bachelor,medium,married,0.03,6,13,8
37,female,bachelor,medium,married,-0.49,6,13,8
45,male,master,medium,married,-0.92,6,8,13
30,male,bachelor,medium,married,0.07,6,13,8
38,male,PhD,high,married,0.47,6,8,13
39,male,high school,medium,married,0.34,6,10,13
19,male,bachelor,medium,single,0.48,6,10,14
51,female,bachelor,medium,married,0.21,10,8,13
33,male,master,medium,married,0.56,6,13,8
36,female,bachelor,medium,married,-1.0,6,13,8
64,female,high school,medium,married,0.21,6,13,8
29,female,high school,low,single,0.36,10,6,13
36,male,bachelor,high,married,0.83,10,6,13
27,female,bachelor,high,married,-0.35,6,10,13
29,female,bachelor,medium,single,-0.35,6,9,13
51,male,master,low,single,0.92,6,4,13
65,male,bachelor,medium,single,-1.0,6,10,13
31,male,bachelor,low,married,0.21,6,10,13
30,male,bachelor,high,divorced,-0.08,6,8,13
77,male,bachelor,high,single,0.05,6,8,13
48,male,bachelor,low,divorced,-1.0,10,6,13
29,female,high school,medium,single,0.11,6,8,13
27,male,master,medium,married,0.06,6,13,8
21,male,bachelor,high,single,-0.16,6,8,14
33,male,master,medium,married,0.42,6,13,8
37,female,bachelor,medium,single,-1.0,6,13,8
48,male,bachelor,high,married,-0.67,6,10,13
52,female,bachelor,low,married,-0.77,6,13,8
20,male,high school,high,single,0.04,6,9,14
58,male,bachelor,high,single,0.1,6,8,10
23,male,bachelor,medium,married,-0.41,6,13,8
61,male,master,high,widowed,-0.25,6,8,13
72,male,bachelor,high,single,-0.54,6,8,13
40,male,bachelor,medium,married,-0.26,6,10,13
48,male,high school,high,married,0.16,10,6,13
44,male,bachelor,high,divorced,0.39,6,13,8
57,male,master,medium,married,-0.06,10,6,13
39,male,bachelor,high,married,-0.26,6,10,13
36,female,PhD,high,married,0.08,6,13,8
51,male,master,medium,married,0.07,6,10,13
65,female,bachelor,high,married,0.14,10,6,8
33,male,master,high,married,-0.17,6,10,13
60,male,high school,medium,widowed,-0.67,6,13,8
73,male,high school,medium,married,0.24,10,6,8
25,female,bachelor,medium,married,0.04,10,6,13
54,male,bachelor,medium,married,0.14,10,6,13
35,female,high school,medium,single,-0.31,6,13,8
29,male,bachelor,medium,single,-0.2,6,8,9
61,male,high school,medium,married,0.06,10,8,6
64,female,master,medium,single,0.19,8,6,13
54,male,high school,medium,married,-0.31,10,6,13
23,male,master,high,single,-0.47,6,8,9
65,male,bachelor,high,divorced,0.68,6,13,8
35,female,bachelor,medium,married,-0.29,6,13,4
33,male,bachelor,medium,single,0.24,3,6,13
54,female,bachelor,medium,married,-0.1,6,10,13
37,male,master,medium,married,0.29,6,10,13
40,male,bachelor,medium,married,0.44,6,13,9
44,female,high school,high,married,-0.26,13,6,8
46,female,bachelor,high,married,-0.03,6,13,8
43,male,PhD,medium,married,-0.39,6,10,13
26,female,bachelor,high,single,-0.75,6,13,14
63,male,high school,medium,widowed,0.31,6,13,8
25,female,bachelor,high,single,-0.39,6,13,8
26,male,master,medium,married,-0.36,6,13,8
55,female,bachelor,high,married,0.17,6,8,10
21,female,high school,high,single,-0.11,10,14,13
30,female,master,medium,single,-0.91,6,9,13
41,female,bachelor,high,single,-1.0,6,8,13
40,male,bachelor,low,divorced,0.42,6,13,8
37,female,bachelor,medium,married,-0.33,6,13,8
32,female,high school,medium,divorced,-1.0,6,13,8
52,female,bachelor,medium,divorced,0.67,6,13,8
45,female,high school,low,married,0.55,10,6,13
18,female,high school,low,single,-0.86,3,13,8
41,male,bachelor,medium,married,0.29,6,8,13
38,male,master,medium,married,0.16,6,3,13
61,female,master,low,married,-0.31,6,13,8
37,male,bachelor,medium,married,-0.5,6,13,8
22,male,bachelor,medium,single,0.04,10,8,6
44,male,bachelor,medium,widowed,0.15,6,4,13
48,male,high school,medium,single,-0.0,6,10,8
37,male,master,medium,single,-0.05,6,13,8
41,female,bachelor,medium,married,-0.79,6,10,13
35,male,high school,high,married,0.68,6,10,13
37,female,bachelor,high,married,-1.0,6,8,13
63,male,master,medium,married,-0.42,6,13,8
23,female,bachelor,medium,single,0.79,6,9,13
18,male,master,medium,single,-0.35,6,8,13
70,male,master,medium,married,-0.32,6,13,8
58,male,master,medium,divorced,-0.34,6,13,8
58,female,master,low,divorced,0.35,6,13,15
43,female,master,medium,married,-0.03,6,13,8
22,male,bachelor,medium,married,0.26,6,13,8
57,female,master,medium,married,1.0,6,13,8
75,female,high school,medium,divorced,-0.52,6,13,8
52,female,bachelor,medium,married,-0.06,6,10,13
80,male,bachelor,high,widowed,-0.43,6,13,8
23,female,bachelor,medium,married,-0.52,6,13,8
76,male,high school,medium,married,-0.17,6,13,8
38,male,bachelor,medium,married,0.12,6,10,13
27,male,bachelor,medium,single,-1.0,6,8,14
45,male,bachelor,medium,married,-0.69,10,6,13
26,male,bachelor,medium,single,-0.28,6,13,8
34,female,high school,medium,divorced,-0.05,6,13,8
21,male,bachelor,medium,single,-0.36,6,9,13
44,male,master,low,divorced,0.34,6,13,8
19,male,bachelor,medium,single,-1.0,9,6,14
37,female,bachelor,medium,divorced,0.18,6,13,8
50,male,high school,high,married,0.72,6,13,8
25,female,master,high,single,-0.22,6,8,14
27,female,high school,medium,single,-0.05,10,6,13
50,male,bachelor,medium,single,0.01,6,8,10
67,female,bachelor,medium,single,-0.4,6,13,8
30,male,high school,medium,single,-0.48,6,13,8
59,male,bachelor,high,married,0.62,10,6,13
41,female,master,low,married,-0.31,6,13,8
25,male,bachelor,medium,divorced,0.01,6,10,13
61,male,bachelor,medium,married,-1.0,10,6,13
27,female,bachelor,medium,married,-0.34,6,13,8
40,female,high school,medium,single,0.34,10,13,6
31,male,bachelor,medium,married,-0.85,8,6,10
49,male,master,medium,married,0.01,6,13,8
55,female,master,high,married,-0.26,6,3,13
57,male,bachelor,medium,single,-0.3,6,8,10
77,female,bachelor,medium,widowed,-0.26,6,3,13
44,male,master,low,single,-1.0,6,8,13
26,female,PhD,medium,single,0.02,6,9,13
30,female,master,medium,divorced,-0.0,6,8,13
61,female,master,medium,married,0.76,6,13,14
47,female,master,high,single,-0.93,6,8,13
40,female,master,medium,married,0.33,6,13,8
62,male,PhD,high,single,-0.23,10,6,8
51,female,bachelor,low,single,1.0,6,8,13
31,male,bachelor,medium,divorced,-0.11,6,8,13
30,female,high school,medium,married,-0.73,10,13,6
31,male,PhD,high,married,-0.67,6,13,8
55,male,bachelor,high,divorced,1.0,6,13,8
27,female,bachelor,medium,single,0.4,6,13,8
78,male,bachelor,high,single,0.06,6,13,8
37,female,PhD,high,married,0.5,6,8,13
20,male,bachelor,medium,single,-0.14,6,9,8
33,female,bachelor,medium,divorced,-0.23,6,13,8
28,male,master,high,single,-0.4,6,13,8
25,female,bachelor,medium,married,0.44,6,13,8
20,male,bachelor,high,married,-0.88,8,6,13
19,male,bachelor,medium,married,-0.72,6,13,8
36,male,master,high,married,-0.39,6,10,8
39,male,master,medium,widowed,-0.11,6,4,13
24,female,master,medium,single,0.23,6,8,10
24,male,bachelor,medium,single,-0.73,6,4,13
73,male,bachelor,medium,married,-0.03,6,13,8
28,female,master,medium,single,-0.83,6,13,8
51,female,bachelor,medium,married,-1.0,6,13,8
30,male,master,medium,married,0.22,6,10,13
62,male,high school,low,married,0.13,6,10,13
26,male,master,medium,single,0.16,6,9,14
35,male,high school,high,married,0.03,6,10,13
24,male,high school,medium,married,-0.27,10,7,6
45,male,bachelor,high,single,0.06,6,8,10
36,male,PhD,medium,single,-0.33,6,8,13
18,female,high school,high,married,-0.41,13,6,8
58,male,bachelor,low,married,0.31,6,13,8
63,female,bachelor,medium,married,-0.01,6,13,8
60,male,bachelor,high,married,0.08,6,8,10
33,female,bachelor,medium,widowed,-1.0,6,13,8
43,male,master,medium,single,0.55,6,8,13
44,male,high school,low,widowed,0.26,6,3,13
36,male,bachelor,low,married,0.8,14,6,13
24,male,bachelor,medium,single,-0.06,6,8,13
32,female,bachelor,medium,married,-0.65,6,13,8
