age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
35,female,bachelor,medium,married,0.1,9,6,13
34,male,bachelor,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.3,9,4,11
35,female,bachelor,medium,married,-0.3,6,9,13
32,female,master,medium,divorced,0.3,9,6,13
35,female,master,medium,married,0.1,8,11,13
35,female,master,medium,married,-0.2,9,6,13
38,male,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,13,14
32,female,master,medium,married,0.3,11,9,15
32,female,bachelor,medium,married,-0.3,6,13,8
34,female,master,medium,married,0.1,10,6,9
35,female,master,medium,married,0.4,9,2,3
37,other,master,medium,married,0.3,9,13,16
34,female,master,medium,married,0.1,13,6,9
35,female,master,medium,married,0.0,6,8,13
35,female,master,medium,married,-0.2,6,8,9
36,female,master,medium,married,0.1,10,6,9
37,female,master,medium,married,-0.2,10,6,9
35,female,master,medium,married,0.1,6,8,9
32,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.3,9,4,11
35,female,bachelor,medium,married,0.1,9,6,13
32,male,master,medium,single,0.1,4,9,12
35,female,master,medium,married,0.1,9,6,8
35,male,master,medium,married,0.3,9,6,8
35,female,master,medium,married,-0.4,6,9,13
35,female,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
34,other,master,medium,single,0.3,9,13,8
32,female,master,medium,married,0.1,8,6,13
32,female,master,medium,married,0.1,9,8,13
35,female,master,medium,single,0.1,9,4,6
32,female,master,medium,married,0.1,6,13,9
35,female,bachelor,medium,married,0.1,9,3,11
32,other,master,medium,married,0.3,9,13,5
36,female,master,medium,married,0.3,4,13,9
32,male,master,medium,single,0.3,4,13,9
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,divorced,-0.3,6,13,8
36,female,master,medium,married,0.1,6,15,8
35,female,master,medium,married,0.1,10,13,6
32,female,master,medium,married,0.1,6,8,13
32,female,master,medium,married,0.1,6,11,9
37,female,master,medium,married,-0.2,9,6,4
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,6,15,8
35,female,master,medium,married,0.3,9,13,8
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.3,9,4,5
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,-0.3,7,13,8
34,female,master,medium,married,0.1,4,9,15
35,female,master,medium,married,0.1,9,6,3
35,female,master,medium,married,0.3,12,9,4
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.3,9,4,13
35,female,master,medium,married,0.1,10,6,9
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,8
36,female,master,medium,married,0.1,6,13,8
35,female,master,medium,married,0.1,6,9,8
32,female,master,medium,married,0.1,8,6,9
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,4,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.1,9,13,6
35,other,master,medium,single,0.3,10,9,6
37,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,10,9,13
32,female,master,medium,married,0.1,9,8,13
35,male,master,medium,married,0.1,9,13,6
34,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,6,8
35,other,master,medium,single,0.3,9,4,7
35,male,master,medium,married,0.4,9,2,13
32,female,master,medium,married,-0.3,6,9,13
36,female,master,medium,married,0.1,9,8,13
37,female,bachelor,medium,married,0.4,9,8,13
32,female,master,medium,married,-0.3,9,6,13
35,female,master,medium,married,-0.3,6,8,13
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,9,6,13
32,female,PhD,medium,married,0.1,10,4,6
32,female,master,medium,married,-0.3,9,8,6
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.3,9,4,11
35,female,master,medium,married,0.1,6,14,9
38,male,master,medium,married,0.1,10,6,14
34,female,master,medium,married,0.3,9,6,14
35,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,-0.2,6,4,9
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,11,6,8
34,female,master,medium,married,0.1,11,13,6
34,female,master,high,married,0.1,9,4,6
43,female,master,medium,married,0.1,9,4,6
33,female,master,medium,married,0.1,9,10,13
32,male,master,medium,married,0.1,9,6,12
36,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.3,9,6,8
37,female,master,medium,married,0.1,9,6,8
38,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,6,13,9
37,female,master,medium,married,-0.2,6,8,13
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.4,9,4,11
35,female,master,medium,single,0.1,9,4,11
33,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.3,9,4,6
34,female,master,medium,married,-0.2,9,6,8
29,female,master,medium,married,0.3,13,6,11
35,female,master,medium,married,-0.3,9,6,13
35,female,master,medium,married,0.1,6,11,9
34,female,master,medium,married,0.3,9,5,13
34,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,6,9,15
35,female,master,medium,married,0.1,9,15,6
35,female,master,medium,married,0.3,4,13,8
35,female,master,medium,married,0.1,9,10,3
34,other,master,medium,married,-0.3,8,6,13
32,female,master,medium,married,0.1,9,13,6
32,female,master,medium,married,0.1,9,6,15
35,female,master,medium,married,0.2,6,13,9
35,female,master,medium,married,0.1,6,14,9
35,female,master,medium,married,0.1,9,15,8
35,female,master,medium,married,-0.2,9,13,6
33,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,4,13
34,other,master,medium,married,0.1,9,6,13
33,female,master,medium,married,-0.2,6,3,10
35,female,master,medium,married,0.1,9,4,6
35,female,master,medium,divorced,-0.3,6,8,10
36,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,9,6,14
34,female,master,medium,married,0.1,6,8,9
34,female,master,medium,married,0.1,6,13,8
37,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.4,9,6,13
35,female,master,medium,married,0.4,9,15,13
36,male,master,medium,married,0.3,9,8,4
35,female,master,medium,divorced,0.1,9,13,6
35,male,master,medium,married,0.1,9,4,13
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,13,9,8
36,female,PhD,high,married,0.4,4,13,9
37,female,master,medium,married,-0.3,6,8,9
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,-0.2,10,6,13
37,female,master,medium,divorced,0.1,4,13,9
35,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.1,9,6,12
38,female,master,medium,divorced,-0.2,8,6,9
32,female,master,medium,married,0.1,12,9,13
35,female,master,medium,divorced,-0.3,6,13,8
35,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,12,9,6
35,female,master,medium,married,-0.2,10,6,13
42,female,master,medium,divorced,0.1,9,6,13
32,female,master,medium,single,0.3,9,4,11
32,female,master,medium,married,0.1,8,6,4
37,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,0.3,9,8,6
35,male,bachelor,medium,married,0.1,9,4,11
32,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,6,8,13
32,female,master,medium,married,0.1,12,9,6
36,female,master,medium,married,0.1,6,4,13
35,male,master,medium,married,0.1,9,3,11
32,female,master,medium,married,0.1,6,9,8
34,male,master,medium,married,0.1,9,13,6
34,female,master,medium,divorced,0.3,9,13,4
35,female,master,medium,married,0.1,6,13,8
35,female,master,medium,married,0.3,4,9,15
35,female,master,medium,married,0.2,9,6,13
34,female,master,medium,married,0.3,9,15,8
35,female,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.1,13,6,10
39,female,master,medium,married,0.1,9,7,14
35,male,master,medium,married,-0.2,10,6,13
32,male,master,medium,married,0.3,9,5,14
34,female,master,medium,married,0.1,9,6,2
32,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,13,15,6
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.5,9,12,3
35,female,master,medium,married,0.3,8,3,13
34,male,bachelor,medium,married,0.1,6,13,14
35,female,master,medium,married,0.3,9,13,6
32,female,master,medium,married,0.1,6,9,8
34,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,13,9,7
43,male,PhD,high,married,0.1,9,6,13
37,female,master,medium,married,0.1,4,10,8
37,female,master,medium,married,0.3,8,13,6
35,female,master,medium,divorced,0.3,9,4,13
35,female,master,medium,single,-0.2,9,6,13
35,female,master,medium,married,0.3,9,8,13
35,female,master,medium,married,0.1,9,6,13
37,other,master,medium,married,0.2,10,9,13
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,9,6,13
34,male,master,medium,married,-0.2,6,9,8
34,female,master,medium,married,-0.2,10,9,6
37,female,master,medium,married,0.3,4,12,9
35,female,master,medium,married,0.3,9,4,11
32,female,master,medium,married,0.1,9,13,6
34,female,master,medium,married,0.1,3,8,9
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,6,4,9
33,female,master,medium,married,0.1,6,9,14
35,male,master,medium,married,0.3,9,8,6
38,female,master,medium,divorced,-0.2,4,9,11
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.0,6,11,15
35,male,master,medium,married,0.1,4,9,11
37,male,bachelor,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,10,8,9
32,female,master,medium,married,0.1,5,6,14
35,female,master,medium,married,0.3,9,4,6
35,female,master,medium,married,-0.2,6,13,8
32,female,master,medium,married,0.1,6,14,16
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,9,4,12
35,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.1,13,6,8
34,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,9,6,4
37,female,master,medium,married,0.1,9,6,13
33,female,master,medium,married,0.1,6,13,9
38,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,9,6,8
36,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,0.6,9,3,11
37,female,master,medium,divorced,0.1,9,6,13
35,female,master,medium,married,0.1,13,8,9
37,female,master,medium,married,0.1,13,6,12
35,female,PhD,high,married,-0.3,6,8,14
36,female,master,medium,married,0.1,9,8,4
35,female,master,medium,married,-0.2,9,6,8
34,female,master,medium,married,0.1,9,6,13
32,male,master,medium,married,-0.2,6,14,2
32,female,master,medium,married,0.1,10,6,9
37,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,6,13
34,female,bachelor,medium,divorced,0.4,9,6,13
32,male,master,medium,married,0.1,9,13,6
42,male,master,medium,married,0.1,9,6,8
37,female,master,medium,divorced,0.1,9,6,13
43,male,master,medium,married,0.3,8,14,6
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,9,12,6
36,female,master,medium,married,-0.2,6,3,9
35,female,master,medium,married,0.1,9,6,8
32,male,master,medium,married,0.1,9,4,8
36,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,6,3,14
32,female,master,medium,married,0.5,9,13,6
34,female,master,medium,married,0.1,13,6,14
35,other,master,medium,single,0.3,4,9,12
47,female,master,medium,divorced,-0.3,9,8,6
34,female,master,medium,married,-0.2,6,9,15
37,female,master,medium,married,0.0,6,11,8
32,female,master,medium,married,0.3,8,10,13
34,female,master,medium,married,0.1,10,6,13
37,female,master,medium,married,-0.2,10,13,6
32,female,master,medium,married,-0.3,9,6,13
37,female,master,medium,married,0.1,9,6,13
42,female,master,medium,divorced,0.1,6,13,9
35,female,master,medium,married,0.1,9,6,13
35,other,master,medium,single,0.3,9,4,11
32,male,master,medium,married,0.3,9,3,11
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,13,6
42,male,master,medium,married,0.1,6,8,9
38,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,6,13,10
35,male,master,medium,married,0.3,13,9,7
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,4,9,11
36,female,master,medium,married,0.1,9,13,8
36,female,bachelor,medium,married,0.1,6,9,13
35,female,master,medium,married,0.3,9,13,6
34,female,master,medium,married,0.1,6,13,7
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,single,0.4,9,6,13
32,female,master,medium,married,0.1,9,8,6
32,female,master,medium,married,-0.1,11,6,9
36,male,master,medium,married,0.1,6,3,9
35,male,master,medium,married,0.3,9,12,6
35,female,master,medium,married,0.1,8,6,14
35,female,master,medium,married,0.1,10,4,6
35,female,master,medium,married,0.1,13,6,9
34,female,master,medium,married,0.1,9,6,14
32,female,master,medium,married,0.1,9,6,13
42,female,master,high,married,0.1,6,9,8
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.3,4,13,9
32,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.2,6,9,13
34,female,master,medium,married,0.1,6,9,13
42,female,master,medium,divorced,-0.2,6,9,15
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.1,6,13,8
32,female,master,medium,single,0.3,9,3,11
34,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,8,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.2,9,6,7
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,6,8,9
32,female,master,medium,married,0.1,6,4,13
38,female,master,medium,married,0.1,9,8,6
34,female,master,medium,married,0.4,9,6,13
32,female,master,medium,married,-0.2,6,9,13
35,female,bachelor,medium,married,-0.2,10,8,6
35,female,master,medium,married,0.1,9,6,13
36,male,master,medium,married,0.1,10,9,6
35,female,master,medium,married,0.1,9,14,13
35,female,master,medium,divorced,-0.3,9,8,6
43,female,master,medium,married,-0.3,6,8,13
32,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.1,6,8,9
35,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,9,3,11
31,male,bachelor,medium,married,0.1,9,2,13
35,female,master,medium,married,0.1,6,9,15
34,male,master,medium,married,0.1,9,6,13
32,male,master,medium,married,0.1,10,8,9
38,female,master,medium,married,0.1,9,6,8
39,female,master,medium,married,-0.2,6,8,13
37,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.2,6,9,13
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,-0.3,12,9,6
35,female,master,medium,married,0.1,9,11,15
35,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,8,9,6
35,female,master,medium,married,0.2,4,8,9
37,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,-0.3,6,13,9
37,female,master,medium,married,0.1,9,6,13
33,female,bachelor,medium,married,0.2,9,6,13
34,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.3,6,9,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.2,10,6,13
34,female,master,medium,married,-0.1,6,8,13
32,female,master,medium,married,0.1,6,8,13
36,female,master,medium,married,0.1,6,9,14
32,female,master,medium,married,0.1,6,8,13
34,male,bachelor,medium,married,0.1,9,6,8
32,female,master,medium,married,0.3,9,6,13
36,male,master,medium,married,0.3,9,4,6
32,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,14,6,13
35,female,master,medium,married,0.1,6,9,14
34,female,master,medium,married,0.3,9,8,6
35,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.3,9,8,6
32,female,master,medium,married,-0.2,9,8,6
35,male,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.2,9,6,3
32,female,master,medium,single,0.1,9,15,12
33,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.1,6,9,8
34,female,master,medium,married,0.1,6,14,9
34,female,master,medium,married,0.1,8,6,13
35,male,master,medium,married,0.1,9,8,4
32,female,master,medium,married,0.1,9,8,6
35,other,master,medium,single,0.3,9,13,8
32,female,master,medium,married,0.3,9,13,8
35,male,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,8,6
35,male,bachelor,medium,married,0.1,4,9,11
35,female,master,medium,married,-0.2,6,13,15
32,female,master,medium,married,0.4,9,8,6
39,male,master,medium,married,0.1,9,13,2
35,male,master,medium,married,0.3,9,4,6
34,female,master,medium,married,0.1,6,4,9
32,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,-0.2,9,8,6
32,female,master,medium,married,0.5,9,6,11
32,female,master,medium,married,-0.4,10,6,13
37,female,master,medium,divorced,-0.3,6,9,14
32,female,master,medium,married,0.1,9,15,6
37,female,master,medium,married,0.1,9,6,3
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,single,0.1,9,6,15
37,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,0.1,6,9,15
37,female,master,medium,married,0.1,9,6,13
42,female,master,medium,divorced,-0.3,6,9,15
35,female,master,medium,married,0.1,13,8,9
35,female,master,medium,married,0.1,6,13,9
35,female,master,medium,single,0.1,9,6,8
32,female,master,medium,married,-0.2,8,6,13
35,female,master,high,married,0.4,9,13,6
38,female,master,medium,married,0.1,9,6,8
32,female,master,medium,single,0.3,9,13,15
35,male,master,medium,married,0.1,6,12,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,13,8
31,female,master,medium,married,0.1,6,9,13
35,female,master,medium,divorced,0.1,9,6,4
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,divorced,-0.3,6,14,13
32,female,master,medium,married,0.1,9,6,14
35,male,bachelor,medium,married,0.2,9,13,8
35,female,master,medium,married,0.1,9,13,8
33,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.4,9,6,8
35,female,master,medium,married,0.1,8,13,6
35,female,master,medium,married,-0.2,6,9,15
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.3,9,6,4
34,female,master,medium,married,0.1,14,10,11
37,female,master,medium,divorced,-0.2,8,6,9
35,female,master,medium,married,0.1,9,6,8
37,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,0.1,6,13,15
38,female,master,medium,married,0.3,9,1,13
35,female,master,medium,married,0.6,9,8,13
35,female,master,medium,married,0.1,9,4,13
34,female,master,medium,married,-0.2,6,13,8
36,female,master,medium,married,0.1,9,13,15
35,female,master,medium,married,0.3,9,13,8
34,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.5,4,9,11
35,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,13,8,6
36,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,0.1,8,6,13
35,female,master,medium,married,-0.2,6,9,13
33,female,master,medium,married,0.1,9,6,8
37,female,master,medium,married,0.3,9,4,13
35,female,master,medium,married,-0.2,6,13,8
34,female,master,medium,married,0.1,9,6,3
35,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,-0.3,8,6,10
39,female,master,medium,divorced,0.1,10,6,9
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.3,9,6,11
35,female,master,medium,married,0.3,4,9,11
35,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,-0.3,6,9,13
37,other,bachelor,medium,married,-0.2,6,9,8
34,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.3,9,6,8
35,female,master,medium,divorced,-0.1,6,9,8
35,female,master,medium,married,-0.2,9,13,6
35,female,bachelor,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,6,10
35,female,master,medium,married,0.1,9,6,14
37,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.3,9,5,12
32,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.3,6,9,15
37,female,master,medium,married,0.1,6,9,13
32,female,bachelor,medium,single,0.3,9,8,2
32,female,master,medium,divorced,-0.3,9,6,11
35,female,master,medium,married,0.1,6,9,8
35,female,master,medium,married,0.3,3,11,9
32,female,bachelor,medium,married,0.1,9,8,13
32,female,master,medium,married,0.1,9,8,13
32,male,master,medium,married,0.1,4,9,15
36,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,12
35,female,master,medium,married,0.1,6,13,4
35,female,master,medium,married,0.1,10,6,9
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,12,9,6
37,female,master,medium,married,0.1,10,6,9
35,female,master,medium,married,0.3,9,6,4
35,female,master,medium,divorced,0.1,9,6,14
35,female,master,medium,married,-0.2,6,9,13
34,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.3,9,13,6
35,female,master,medium,divorced,-0.3,6,9,13
35,female,master,medium,married,0.1,9,6,13
38,female,master,medium,married,-0.2,9,8,6
35,female,master,medium,married,0.1,9,13,8
37,male,master,medium,married,0.1,6,10,13
35,female,master,medium,married,0.1,10,6,13
32,female,master,medium,married,-0.3,6,13,9
35,female,master,medium,married,0.1,9,8,13
37,female,bachelor,medium,married,-0.2,6,9,8
32,female,master,medium,married,0.1,9,12,6
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,13,4
35,female,master,medium,married,0.1,6,13,12
35,female,master,medium,married,0.1,3,13,8
34,female,master,medium,married,-0.2,6,13,14
35,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,-0.3,6,9,8
35,female,master,medium,married,0.1,7,10,15
35,female,master,medium,married,0.3,9,6,13
35,male,bachelor,medium,married,0.3,9,6,13
34,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,4,3
32,female,master,medium,married,0.1,9,6,13
35,other,master,medium,single,0.1,4,9,12
35,female,master,medium,married,0.1,10,8,9
35,other,master,medium,married,0.1,13,11,9
32,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,11,8
35,female,master,medium,married,0.1,10,13,6
35,female,master,medium,married,0.2,9,6,14
32,female,master,medium,married,0.1,13,6,9
34,male,master,medium,married,0.1,9,6,14
34,female,master,medium,married,0.1,9,6,8
38,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,8,6,9
34,female,master,medium,married,0.3,6,9,15
35,female,master,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,13,6,15
37,female,master,medium,married,-0.3,12,14,15
36,female,master,medium,married,0.1,9,4,11
37,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,3,11
35,female,master,medium,married,0.1,6,13,14
32,female,master,medium,married,0.1,4,13,9
33,male,master,medium,married,0.4,9,6,11
34,female,bachelor,medium,married,0.1,6,13,8
35,female,master,medium,married,0.1,9,13,8
35,male,master,medium,married,0.0,9,8,6
35,female,master,medium,married,-0.2,9,13,6
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,-0.2,9,6,8
35,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,13,11,6
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,single,0.1,6,8,9
35,male,master,medium,married,0.1,9,6,13
34,female,master,medium,single,0.1,4,9,15
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,6,13
32,female,master,medium,single,0.3,4,11,9
32,other,master,medium,married,0.1,4,9,13
32,female,master,medium,married,0.1,6,13,11
35,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,6,9,13
37,male,bachelor,medium,married,0.3,9,11,8
34,female,master,medium,married,-0.2,6,11,8
35,female,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.3,13,6,9
34,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,-0.2,6,9,4
35,female,master,medium,married,0.1,9,7,13
35,female,master,medium,married,0.1,9,6,8
34,male,master,medium,married,0.1,9,6,10
38,female,master,medium,married,0.1,6,12,9
35,male,master,medium,married,0.3,9,6,11
35,female,master,medium,married,-0.1,13,9,6
42,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,-0.2,9,6,8
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,9,6,13
32,male,master,medium,single,0.1,9,4,11
35,female,master,medium,married,0.1,9,13,15
34,female,master,medium,married,0.1,6,8,9
32,female,master,medium,married,0.1,6,9,13
38,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,4,9,6
37,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,-0.2,6,8,9
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,15
35,female,master,medium,married,0.1,12,6,9
36,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,-0.3,6,9,8
39,female,master,medium,divorced,0.1,9,8,6
35,male,master,medium,married,0.1,7,9,10
42,female,master,medium,divorced,-0.3,6,9,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,4,9,11
35,female,master,medium,married,0.1,6,9,8
32,female,bachelor,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.3,9,3,11
35,other,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,10,6,13
35,female,master,medium,divorced,-0.2,9,6,14
35,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,-0.2,10,6,9
34,female,master,medium,married,0.1,9,8,6
38,female,master,medium,married,-0.2,6,10,8
35,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,0.1,9,6,13
42,female,master,medium,married,0.3,5,9,12
35,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,-0.2,6,8,9
36,female,master,medium,married,0.1,10,6,14
35,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,0.1,8,6,9
35,female,master,medium,married,0.3,9,13,6
37,female,master,medium,married,0.1,6,9,13
34,other,master,medium,married,0.1,9,8,13
32,female,master,medium,married,0.1,5,9,13
37,female,master,medium,divorced,0.1,9,5,6
34,female,master,medium,married,-0.3,6,10,14
32,female,master,medium,married,-0.2,6,10,13
35,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,0.3,9,6,13
