age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
27,male,bachelor,medium,single,-0.27,10,6,13
60,male,bachelor,medium,married,-0.58,10,13,6
71,male,bachelor,medium,married,0.34,13,10,6
51,female,master,medium,single,-0.29,6,10,13
61,male,master,medium,single,-0.47,6,1,5
26,male,bachelor,high,widowed,-0.56,10,6,8
26,female,master,high,divorced,-0.61,6,10,1
43,female,high school,high,married,0.54,13,10,6
36,male,bachelor,medium,married,0.47,13,10,6
47,male,high school,high,married,0.04,6,10,14
60,female,master,medium,married,0.01,6,8,10
64,male,bachelor,medium,divorced,-1.0,5,6,10
38,female,PhD,medium,married,-0.34,6,10,13
64,male,high school,high,single,-1.0,10,1,5
29,male,bachelor,medium,single,-0.38,6,2,10
35,male,bachelor,high,single,0.38,5,10,6
25,male,bachelor,high,single,-0.17,6,10,14
34,male,master,medium,married,0.52,10,6,13
43,female,bachelor,low,married,0.51,6,10,13
45,female,PhD,high,married,0.16,6,10,13
25,female,bachelor,medium,single,-0.04,10,6,13
25,female,bachelor,medium,single,0.02,6,10,8
23,male,bachelor,medium,widowed,-0.17,6,10,14
18,male,bachelor,high,married,-0.28,6,10,1
56,male,master,medium,single,-0.02,6,10,8
28,female,master,medium,single,-0.9,6,10,14
36,male,master,high,married,0.0,10,1,6
54,female,high school,low,married,0.06,13,10,6
27,male,high school,medium,single,-0.8,2,6,10
34,male,high school,low,widowed,-0.12,10,13,14
76,male,high school,medium,divorced,-0.02,10,6,14
29,female,bachelor,medium,single,0.67,1,10,6
62,female,master,high,single,-0.03,6,10,5
18,male,bachelor,medium,single,-0.38,9,10,3
53,female,master,high,divorced,-0.03,6,10,8
64,male,bachelor,medium,single,0.6,10,6,8
65,male,high school,medium,divorced,0.01,10,6,8
65,female,bachelor,medium,divorced,-0.79,10,6,13
28,male,master,high,single,-0.05,6,2,10
27,male,master,medium,single,-0.33,6,10,14
42,male,master,high,married,-0.83,5,10,13
36,female,bachelor,medium,married,-0.14,13,10,6
44,male,bachelor,medium,married,-0.49,1,10,13
31,female,bachelor,low,married,0.31,10,13,6
30,male,master,medium,single,0.27,10,8,6
70,other,bachelor,medium,married,-0.3,10,6,13
50,male,master,medium,divorced,0.01,6,10,14
30,female,bachelor,medium,married,-0.39,10,13,6
33,female,master,medium,single,0.81,4,15,6
28,male,bachelor,high,divorced,-0.66,10,5,1
32,male,high school,high,married,0.63,10,13,8
26,male,bachelor,high,single,0.31,6,2,10
42,female,bachelor,medium,single,0.54,6,10,13
29,male,bachelor,medium,single,0.17,6,10,14
33,male,bachelor,medium,single,-0.26,10,1,6
31,male,bachelor,medium,married,0.09,13,10,6
45,male,bachelor,medium,married,-0.47,6,10,13
36,female,PhD,high,widowed,-0.43,6,10,8
36,male,bachelor,medium,single,0.19,6,10,4
21,female,bachelor,medium,single,-0.11,6,10,8
30,male,master,low,divorced,0.29,6,10,2
60,male,bachelor,medium,married,-0.65,10,6,13
25,male,bachelor,medium,single,0.2,6,10,14
28,female,bachelor,high,single,0.45,6,10,8
36,male,bachelor,medium,married,-0.75,10,8,6
43,male,master,medium,single,-0.58,6,10,1
32,female,bachelor,medium,married,-0.18,13,10,6
20,female,high school,low,single,-1.0,6,13,14
42,female,bachelor,medium,widowed,0.14,10,6,13
27,male,PhD,medium,single,0.23,6,10,8
50,female,high school,high,divorced,0.61,6,8,10
42,female,high school,high,single,-0.36,6,10,14
18,male,bachelor,high,widowed,0.28,10,6,1
26,male,master,high,divorced,0.32,6,2,1
31,female,bachelor,high,married,-0.02,6,10,13
39,male,bachelor,medium,married,0.94,13,10,6
43,male,bachelor,low,single,-0.38,6,4,10
65,male,bachelor,medium,single,-0.14,6,8,14
58,female,high school,medium,married,1.0,13,10,6
27,female,high school,medium,single,0.65,9,13,10
44,male,high school,high,married,0.04,10,6,13
32,female,PhD,high,married,-0.1,10,6,1
42,female,high school,high,married,-0.22,10,8,13
33,male,bachelor,medium,single,-0.4,6,10,14
39,male,bachelor,high,married,-0.08,10,13,6
63,male,high school,medium,divorced,-0.12,6,10,5
39,female,bachelor,medium,married,-0.5,13,6,10
36,female,master,medium,single,0.54,6,10,8
39,male,high school,medium,married,-0.08,13,15,10
24,male,bachelor,high,single,-0.99,6,8,10
62,male,bachelor,high,married,0.54,13,6,10
24,female,master,medium,married,-0.42,6,10,13
30,female,master,medium,married,-0.25,10,6,13
29,male,master,high,divorced,-0.03,6,8,10
29,female,bachelor,low,married,-0.25,13,10,6
62,male,master,high,married,0.91,6,10,13
59,male,bachelor,medium,married,-0.13,10,6,13
40,male,bachelor,medium,married,-0.77,13,10,6
22,female,master,medium,single,0.76,6,10,8
46,male,bachelor,medium,married,0.57,10,6,13
59,male,bachelor,high,married,-0.38,6,10,13
29,male,high school,medium,single,-0.08,10,6,14
41,male,bachelor,high,married,-0.26,6,10,13
43,male,bachelor,medium,single,-0.26,6,14,10
47,female,bachelor,medium,widowed,-0.18,10,6,8
22,male,bachelor,high,single,1.0,1,10,6
80,female,master,low,married,-0.15,6,10,8
52,female,high school,medium,married,0.02,13,10,14
38,male,master,medium,married,-0.74,6,13,10
40,male,bachelor,high,single,-0.06,6,10,5
22,female,high school,high,married,-0.01,13,10,6
28,female,master,medium,single,-0.37,6,8,10
22,female,bachelor,medium,married,0.17,13,10,6
25,male,bachelor,medium,single,-0.55,6,10,14
51,female,PhD,medium,married,0.3,6,10,1
42,male,bachelor,medium,single,-0.42,6,10,1
41,female,bachelor,high,single,0.8,6,10,1
39,female,bachelor,medium,divorced,-0.49,6,14,13
34,male,bachelor,medium,married,-0.73,6,10,13
41,female,master,high,married,-0.82,6,10,13
49,female,master,medium,married,-0.64,10,6,13
30,female,high school,medium,single,0.14,6,13,10
80,male,PhD,medium,married,-0.3,6,10,13
24,female,bachelor,medium,married,-0.7,10,13,6
59,female,bachelor,medium,married,-1.0,13,10,6
37,female,bachelor,medium,married,-1.0,10,6,5
23,female,bachelor,medium,married,-0.37,13,10,6
24,female,master,medium,single,0.05,6,10,3
50,male,bachelor,medium,married,-0.67,10,13,6
36,female,bachelor,high,married,-0.07,13,8,10
75,male,bachelor,low,widowed,1.0,10,6,13
38,female,bachelor,low,married,-0.33,13,10,6
39,male,master,medium,single,-0.11,6,8,10
64,female,PhD,medium,married,0.03,6,10,13
32,male,bachelor,medium,married,-0.52,10,6,13
78,male,bachelor,medium,married,-0.05,13,10,6
63,male,PhD,medium,married,0.34,6,10,13
18,male,high school,high,single,-1.0,1,5,10
41,female,PhD,medium,married,0.32,6,10,1
33,male,bachelor,high,single,-1.0,6,1,5
41,male,bachelor,medium,widowed,-0.51,6,10,8
59,male,high school,medium,married,-0.89,10,6,13
63,female,high school,medium,married,-0.5,13,6,10
49,female,master,medium,married,-0.07,10,6,13
31,male,bachelor,medium,divorced,-0.47,13,6,10
30,male,bachelor,high,married,-0.55,6,13,10
43,male,bachelor,medium,single,-0.47,6,10,14
67,male,master,medium,married,0.07,10,6,13
32,male,PhD,medium,married,-0.7,6,10,1
28,male,bachelor,medium,single,0.02,6,10,14
61,male,high school,medium,single,0.62,6,4,10
32,male,bachelor,medium,married,0.94,10,13,6
56,female,master,medium,single,0.02,6,10,13
49,male,bachelor,high,married,-1.0,6,10,8
28,male,high school,medium,widowed,-1.0,10,8,14
42,male,bachelor,high,single,-0.22,8,10,6
51,female,bachelor,high,single,0.25,10,6,8
40,female,high school,medium,married,-0.36,13,10,6
29,male,bachelor,high,single,-0.15,6,10,8
29,female,bachelor,low,single,-0.35,6,1,10
31,male,master,medium,married,0.79,6,13,10
21,male,bachelor,medium,single,-0.21,6,8,10
41,female,bachelor,medium,married,0.82,6,13,10
31,male,high school,medium,single,0.32,6,14,10
34,female,bachelor,low,single,0.7,6,10,14
58,male,bachelor,medium,single,0.04,6,10,8
24,female,bachelor,low,married,0.0,13,10,6
35,male,bachelor,low,married,-0.83,6,10,13
33,male,bachelor,high,married,-0.28,6,10,1
20,female,bachelor,medium,married,-0.08,13,10,6
37,male,PhD,high,married,0.25,10,6,8
38,male,bachelor,high,single,-0.14,10,6,8
26,male,master,medium,single,-0.32,6,10,8
43,female,master,high,married,-0.16,6,10,13
55,male,high school,medium,married,0.36,13,10,6
42,male,bachelor,medium,married,-0.36,13,6,10
41,female,bachelor,medium,married,0.1,10,6,8
46,male,bachelor,medium,divorced,0.2,6,10,13
40,male,master,medium,married,-0.86,6,10,13
25,female,bachelor,medium,married,-0.59,13,10,1
47,male,bachelor,high,single,-0.75,5,1,10
77,female,bachelor,medium,married,0.1,13,10,8
45,male,master,medium,married,0.18,10,6,13
42,male,master,high,married,0.9,6,10,13
38,female,bachelor,medium,married,0.38,13,10,6
61,female,high school,medium,widowed,-0.24,10,13,6
37,male,master,medium,married,0.19,10,6,13
39,male,master,medium,married,0.63,6,10,13
30,male,master,low,married,-0.19,6,10,13
32,male,bachelor,high,married,-0.45,10,6,13
37,female,bachelor,medium,married,-0.14,10,6,13
18,female,bachelor,medium,single,0.48,9,10,6
69,female,high school,medium,married,-0.71,10,13,6
63,male,bachelor,high,married,-0.36,6,5,10
27,female,bachelor,high,single,-0.56,10,6,8
24,male,bachelor,low,single,-0.26,6,10,14
46,female,bachelor,medium,single,0.21,10,6,8
79,male,bachelor,low,married,0.56,8,10,13
26,male,master,medium,single,-0.81,6,10,14
50,male,master,medium,married,-0.41,10,6,13
24,female,master,low,married,-0.68,6,10,13
48,male,bachelor,medium,single,0.28,6,10,14
20,female,master,high,single,-0.78,6,10,14
60,female,high school,medium,married,0.64,10,13,14
26,male,master,medium,single,0.37,6,8,10
36,male,bachelor,high,married,-0.72,1,5,10
80,male,high school,medium,single,-1.0,10,6,5
40,male,bachelor,medium,single,0.71,6,10,8
31,male,bachelor,medium,single,-0.24,10,6,1
48,female,bachelor,medium,widowed,-0.77,10,6,13
43,female,master,medium,single,0.09,6,8,14
28,female,bachelor,medium,married,-0.51,13,10,6
45,male,high school,high,single,0.69,10,1,4
48,female,master,medium,widowed,-0.22,6,10,13
53,male,high school,high,married,0.16,10,6,13
41,male,master,high,married,0.56,10,13,6
27,male,bachelor,medium,single,0.36,6,10,13
32,male,bachelor,medium,married,0.17,10,13,6
60,male,bachelor,high,divorced,0.53,10,6,8
18,female,master,low,single,-0.59,6,10,13
45,male,bachelor,medium,divorced,-0.61,6,10,8
27,male,high school,high,married,-1.0,10,8,13
21,female,bachelor,high,single,0.12,6,10,1
39,male,master,high,single,-0.9,1,6,10
27,male,bachelor,high,single,0.71,6,10,8
27,male,PhD,medium,married,-0.07,6,10,1
22,female,master,high,single,-0.15,1,10,6
44,male,bachelor,medium,widowed,-0.14,6,10,13
48,female,bachelor,high,married,-0.65,10,8,6
36,female,master,medium,divorced,0.11,6,10,14
45,male,bachelor,high,married,-0.19,6,10,5
32,female,bachelor,medium,single,-0.11,6,10,8
47,male,bachelor,low,married,0.38,10,13,6
22,male,bachelor,medium,single,-0.04,6,10,14
40,female,high school,medium,widowed,0.93,13,10,6
58,male,master,medium,married,-0.57,10,6,13
33,female,bachelor,medium,married,0.19,13,10,14
45,male,master,medium,married,-0.57,10,6,13
30,male,master,high,married,0.58,6,10,13
26,female,master,low,single,-0.79,6,2,10
78,male,master,medium,divorced,-0.06,6,10,8
71,male,master,medium,widowed,-0.23,10,6,14
33,male,bachelor,high,single,-0.38,6,10,2
36,male,high school,low,married,-0.28,13,10,14
31,female,master,medium,single,-0.23,6,1,10
21,female,master,medium,single,-0.29,6,10,14
27,male,master,high,single,0.23,6,10,1
21,male,bachelor,high,single,-0.17,6,2,10
41,female,master,medium,married,-0.45,13,10,6
35,male,bachelor,medium,married,-0.37,13,10,6
34,female,bachelor,medium,married,0.21,13,10,6
44,male,master,low,married,-0.2,10,6,13
27,female,bachelor,medium,single,0.04,10,6,13
21,male,bachelor,medium,widowed,-0.07,10,6,8
44,female,high school,medium,married,-1.0,10,13,14
32,female,bachelor,medium,married,-0.09,13,10,6
44,male,master,medium,married,-0.26,6,10,13
41,male,bachelor,high,married,-0.13,6,13,10
27,female,bachelor,high,single,0.45,6,10,2
44,male,bachelor,low,single,-0.47,6,10,14
41,male,high school,high,married,-0.91,13,6,10
65,female,high school,low,divorced,-0.58,6,10,13
43,female,master,high,married,-0.08,10,6,13
75,male,bachelor,high,married,-0.29,10,5,6
32,male,bachelor,medium,single,-0.57,6,10,4
37,female,bachelor,medium,married,0.11,13,6,10
53,female,bachelor,low,divorced,0.78,6,10,15
42,male,bachelor,high,widowed,-0.31,6,10,14
37,male,master,medium,married,-0.16,6,10,13
75,male,bachelor,medium,widowed,-0.46,6,10,13
45,female,high school,low,married,0.27,10,13,6
42,female,bachelor,medium,single,-0.36,6,10,8
36,female,high school,low,single,-0.65,10,8,14
42,male,bachelor,medium,married,0.24,13,10,6
29,female,high school,high,single,0.55,6,10,14
27,male,master,medium,divorced,-0.6,2,6,10
45,male,master,high,single,-0.81,6,5,2
67,male,PhD,high,married,0.88,6,10,8
45,male,bachelor,medium,married,0.31,6,13,10
26,male,bachelor,medium,single,0.46,6,10,14
36,male,bachelor,high,married,-0.42,10,13,6
21,female,bachelor,medium,married,0.66,13,10,6
21,female,high school,medium,married,0.03,13,10,6
30,male,bachelor,low,single,-0.58,6,10,14
49,female,bachelor,low,married,-0.91,10,6,8
31,male,high school,low,married,0.28,10,13,6
39,female,bachelor,low,married,-0.38,6,10,13
53,male,high school,medium,divorced,-0.02,6,14,10
68,male,master,high,married,-0.43,6,13,10
43,male,master,low,married,0.34,13,14,10
45,male,bachelor,medium,single,0.17,6,8,14
25,female,high school,medium,single,-0.65,6,10,8
61,male,bachelor,high,divorced,-0.1,6,8,10
58,female,bachelor,high,divorced,-0.51,6,10,1
22,other,master,medium,married,-0.12,6,13,10
54,female,bachelor,medium,widowed,0.42,6,10,13
66,female,bachelor,medium,single,-0.64,6,10,8
28,male,high school,high,single,-0.24,10,6,8
24,male,bachelor,medium,married,-0.29,13,15,6
19,female,high school,medium,single,-0.98,10,6,13
18,male,bachelor,medium,single,-0.48,9,1,8
40,male,master,high,married,0.91,6,10,13
35,female,bachelor,low,single,0.17,6,10,14
20,female,bachelor,medium,single,-0.13,6,10,15
30,female,bachelor,medium,single,-0.27,10,6,1
42,male,PhD,high,single,-0.41,6,5,14
22,male,high school,high,married,1.0,9,10,13
61,female,master,high,single,0.47,6,10,14
54,female,high school,medium,divorced,0.51,10,6,13
34,male,bachelor,medium,married,-0.39,13,10,6
48,male,master,medium,widowed,-0.42,6,10,8
25,female,high school,medium,married,0.89,13,6,10
56,male,bachelor,medium,widowed,-0.8,6,10,8
22,male,bachelor,medium,single,0.65,9,10,6
51,male,master,high,married,0.12,6,10,13
56,female,bachelor,medium,divorced,-0.36,6,10,8
31,male,master,low,married,0.24,13,10,6
40,male,high school,medium,married,-1.0,10,13,6
44,female,high school,low,single,-0.29,6,10,15
34,male,bachelor,medium,married,0.42,13,10,6
45,female,PhD,high,single,-1.0,6,10,8
21,male,master,medium,married,0.08,13,6,8
57,female,bachelor,medium,married,0.39,6,13,14
34,female,high school,high,married,-0.24,10,6,13
58,female,high school,medium,married,0.55,13,10,6
41,female,bachelor,high,married,-0.29,10,6,13
18,male,bachelor,medium,married,-0.41,13,10,6
20,female,bachelor,high,single,-0.11,6,8,10
63,male,bachelor,high,divorced,-0.16,10,6,5
45,male,bachelor,medium,married,0.07,13,10,6
24,male,master,high,single,-1.0,6,2,10
43,female,bachelor,high,widowed,0.06,6,10,14
70,female,bachelor,medium,single,-0.4,6,10,14
43,male,bachelor,medium,married,0.39,10,13,6
62,male,bachelor,medium,married,0.96,10,6,13
48,male,bachelor,medium,divorced,0.27,6,10,13
63,male,master,low,married,-0.28,10,6,1
46,male,bachelor,medium,single,-0.0,6,10,1
33,male,high school,low,married,-0.35,13,10,6
40,female,bachelor,high,married,-0.66,13,6,10
36,male,master,medium,married,0.41,13,10,6
55,male,master,medium,married,-0.47,6,8,10
28,male,bachelor,medium,single,0.1,6,10,8
22,male,bachelor,medium,single,-0.57,10,13,6
44,female,bachelor,medium,married,-0.25,13,10,6
27,female,PhD,low,married,-0.14,6,10,13
62,male,bachelor,medium,married,0.39,10,6,13
28,female,bachelor,high,widowed,0.08,6,10,8
41,female,bachelor,medium,married,-0.07,6,10,13
21,female,bachelor,medium,widowed,0.08,6,10,13
18,female,bachelor,medium,married,0.15,13,10,6
29,male,master,medium,single,-0.64,6,10,14
39,female,bachelor,low,single,0.05,6,10,13
51,male,bachelor,low,married,-0.26,14,13,6
61,male,master,medium,married,-0.97,10,8,6
28,female,master,medium,single,-0.43,6,10,8
21,female,PhD,medium,divorced,1.0,6,10,14
50,male,bachelor,medium,married,-1.0,13,10,6
34,male,high school,medium,divorced,-0.89,6,10,13
24,male,bachelor,medium,single,0.5,6,8,13
48,male,bachelor,medium,divorced,-0.06,6,10,13
24,other,bachelor,medium,married,0.28,13,10,8
47,male,bachelor,high,married,-0.24,13,10,6
61,male,bachelor,medium,single,-0.46,6,10,5
34,male,bachelor,low,married,0.32,10,6,13
45,female,bachelor,medium,married,-0.25,13,10,14
51,female,bachelor,high,widowed,-0.02,6,10,8
42,male,master,medium,divorced,-0.44,6,10,8
28,male,high school,medium,single,-0.31,6,10,8
45,male,high school,high,widowed,0.1,10,5,1
23,female,high school,medium,single,0.37,9,6,13
32,male,high school,medium,married,-0.56,13,10,6
65,female,bachelor,medium,widowed,-0.56,1,6,10
51,male,master,high,married,-0.23,6,10,1
42,female,bachelor,high,married,0.14,10,6,13
39,male,master,low,single,0.04,6,8,14
18,male,high school,medium,single,-0.16,10,6,13
24,male,master,high,single,-0.34,6,5,1
41,male,high school,low,married,0.4,10,13,6
38,male,PhD,high,married,-0.99,6,8,10
24,female,master,medium,single,-0.37,6,10,8
26,male,bachelor,medium,married,0.09,13,10,6
43,female,bachelor,medium,married,0.74,13,10,6
34,male,master,medium,married,0.4,10,6,13
51,female,PhD,medium,divorced,-0.04,6,10,5
45,male,PhD,medium,married,-0.45,6,10,13
20,female,bachelor,medium,single,-0.16,6,10,13
23,male,master,medium,single,0.78,6,10,15
36,female,master,medium,single,0.14,6,10,14
79,male,high school,low,single,0.31,10,6,15
67,female,master,high,married,0.27,6,13,10
39,male,bachelor,medium,widowed,-0.44,10,6,14
43,female,high school,medium,single,-0.18,6,10,13
38,female,bachelor,medium,divorced,-0.26,10,6,13
55,female,bachelor,high,divorced,-0.67,6,10,13
64,female,bachelor,low,divorced,0.38,10,8,6
39,male,bachelor,low,single,-0.71,6,10,14
29,male,PhD,high,single,0.18,6,10,8
62,female,bachelor,low,single,-0.04,6,14,10
80,male,master,medium,married,0.14,6,10,13
61,female,master,low,divorced,-0.22,6,10,13
21,female,high school,high,married,-0.51,6,10,13
22,male,PhD,medium,single,0.96,6,4,8
33,other,bachelor,medium,married,0.51,13,6,10
53,male,high school,medium,married,0.21,6,13,10
30,male,bachelor,high,married,-0.22,10,6,13
57,male,bachelor,medium,divorced,-1.0,6,10,14
30,male,high school,high,married,-0.19,13,10,6
23,male,bachelor,medium,single,-0.29,6,10,2
18,male,master,medium,divorced,-0.08,6,1,8
18,male,PhD,high,widowed,-1.0,5,14,16
61,female,bachelor,medium,widowed,-0.3,6,10,8
70,female,bachelor,high,married,0.79,13,10,6
59,male,bachelor,medium,married,-0.71,10,6,13
26,female,bachelor,medium,married,-0.54,13,10,6
37,male,master,medium,single,-0.25,6,10,12
25,female,bachelor,medium,single,-0.25,6,10,8
33,male,bachelor,medium,married,-0.51,10,6,13
43,female,bachelor,low,divorced,1.0,6,13,10
45,male,bachelor,medium,widowed,1.0,5,6,10
34,male,bachelor,medium,married,-0.87,13,10,6
60,male,bachelor,low,single,0.59,10,6,4
54,female,bachelor,high,widowed,-0.39,10,6,8
24,male,bachelor,high,single,0.13,2,10,6
31,male,master,medium,married,-0.9,6,10,13
20,male,bachelor,high,single,-0.41,6,1,8
24,female,bachelor,medium,married,-0.07,13,10,6
31,male,bachelor,high,married,-0.35,6,10,13
48,male,master,low,married,0.01,6,10,14
58,male,bachelor,medium,married,-0.16,10,13,6
40,female,bachelor,medium,married,-0.45,10,6,13
29,male,PhD,high,single,-0.54,6,10,14
33,male,bachelor,medium,married,-0.09,6,13,10
25,female,bachelor,medium,single,1.0,6,10,8
64,male,bachelor,high,divorced,-0.76,6,10,8
35,male,bachelor,medium,single,0.76,4,6,10
32,female,bachelor,low,married,-0.96,6,10,13
58,male,high school,high,divorced,-0.34,8,6,13
70,male,bachelor,medium,divorced,0.09,6,10,5
46,male,bachelor,medium,single,0.16,6,10,8
22,female,high school,low,single,0.14,13,10,6
30,female,PhD,medium,divorced,-0.61,6,8,10
55,male,master,high,single,0.14,6,2,8
37,male,bachelor,medium,married,0.29,10,13,6
29,male,bachelor,medium,single,-0.11,6,10,14
19,male,bachelor,medium,single,-0.6,2,6,10
26,male,master,low,single,0.26,6,10,8
39,male,master,high,married,0.29,6,10,13
34,female,bachelor,low,married,0.07,13,10,6
56,male,master,low,married,-0.61,6,10,13
47,male,master,high,married,-0.01,10,6,8
20,female,PhD,high,married,-0.48,1,6,10
56,male,bachelor,medium,divorced,0.42,6,8,13
38,male,master,medium,married,-0.17,6,10,1
24,female,bachelor,high,married,-0.58,13,6,10
32,male,high school,low,divorced,-0.4,6,13,10
27,female,PhD,medium,single,-0.21,6,8,10
64,female,master,medium,single,-0.17,6,8,10
22,male,bachelor,low,married,1.0,13,10,14
41,male,master,medium,married,-0.13,10,6,13
46,female,PhD,medium,married,-0.33,6,10,13
46,male,master,high,married,-0.66,6,10,13
43,female,master,medium,single,0.08,6,10,8
30,female,bachelor,high,married,0.01,6,10,13
32,male,bachelor,high,married,-0.53,10,6,1
29,female,bachelor,medium,married,0.98,6,13,10
22,male,bachelor,medium,widowed,-1.0,6,1,5
57,male,bachelor,medium,widowed,-0.84,6,10,5
24,male,bachelor,medium,single,-0.03,9,6,10
18,male,bachelor,medium,married,-0.62,10,1,13
25,female,master,medium,single,-0.04,10,6,14
47,female,bachelor,high,divorced,0.23,10,6,8
36,female,bachelor,low,married,-0.51,13,10,6
75,male,bachelor,medium,married,0.03,10,1,6
49,male,master,medium,married,-0.78,10,6,13
24,female,high school,medium,single,0.0,10,6,13
25,female,high school,medium,single,-0.72,6,10,13
22,female,master,medium,single,0.37,6,8,15
52,female,master,high,married,-0.43,10,6,13
19,male,master,medium,married,-0.41,6,1,10
42,female,high school,high,single,0.65,10,6,13
45,male,master,high,divorced,-0.33,6,10,5
62,male,bachelor,medium,divorced,-0.35,5,12,10
19,female,bachelor,medium,single,0.45,6,10,8
43,female,bachelor,medium,single,-0.07,10,6,8
40,male,master,high,divorced,0.32,10,5,8
29,male,high school,medium,single,0.8,9,10,15
49,male,bachelor,medium,married,0.04,13,10,6
21,male,bachelor,medium,single,0.4,6,10,1
39,female,high school,high,single,-0.35,6,10,8
45,female,high school,medium,married,-0.21,13,10,6
67,male,bachelor,medium,single,0.31,6,10,8
26,male,bachelor,high,single,0.04,6,10,1
62,male,master,high,married,0.06,10,6,13
76,female,bachelor,high,married,0.49,6,10,5
25,female,master,high,single,-0.17,6,10,8
55,female,master,high,married,0.16,13,10,6
73,female,high school,medium,divorced,0.23,10,6,13
20,female,high school,high,single,0.12,7,10,6
42,male,high school,medium,married,0.04,10,13,6
41,female,PhD,high,married,-0.1,10,6,5
33,male,master,medium,married,-0.65,10,6,13
65,male,bachelor,high,widowed,-0.16,6,10,14
27,male,high school,high,married,-1.0,10,13,6
51,male,master,medium,married,0.13,6,10,13
60,male,master,medium,widowed,0.33,6,10,8
24,male,PhD,medium,single,-0.6,6,10,14
31,female,bachelor,medium,single,0.07,6,8,10
42,female,bachelor,medium,married,0.52,13,10,6
60,female,bachelor,medium,divorced,-0.52,10,6,13
68,male,bachelor,high,single,0.53,5,6,10
35,female,bachelor,medium,single,0.02,6,10,8
21,female,master,medium,divorced,-0.46,6,10,8
44,female,master,medium,married,0.44,13,6,10
34,female,master,medium,married,-0.05,6,13,10
42,male,bachelor,medium,married,-0.89,10,6,13
36,female,master,high,divorced,-0.04,6,8,10
48,male,high school,high,married,-0.52,10,6,1
39,female,bachelor,medium,married,-0.58,10,13,6
46,female,bachelor,medium,divorced,0.52,6,10,14
22,male,bachelor,medium,single,0.34,9,6,15
76,other,bachelor,low,married,0.25,10,8,13
59,female,PhD,medium,married,0.66,10,6,5
44,female,bachelor,high,married,0.07,10,6,1
44,female,bachelor,high,married,-0.21,6,10,13
44,male,bachelor,medium,married,-0.06,10,6,13
37,female,bachelor,medium,single,0.65,6,9,1
19,female,high school,high,married,-0.45,13,6,10
65,female,master,medium,married,-0.07,6,13,10
39,male,high school,high,married,0.35,13,10,6
38,female,bachelor,high,married,-0.62,10,13,6
63,male,bachelor,high,married,-0.11,6,5,10
45,female,bachelor,high,married,-0.8,10,6,5
23,male,bachelor,high,widowed,1.0,8,10,6
56,male,bachelor,medium,married,0.22,10,6,13
41,male,high school,medium,married,0.16,6,13,10
42,male,master,medium,married,-0.11,10,6,5
54,female,bachelor,medium,single,0.02,6,10,8
49,female,high school,medium,divorced,0.51,13,9,10
26,male,bachelor,low,single,0.52,6,10,9
29,male,high school,medium,single,0.58,6,10,9
24,male,high school,medium,single,0.38,9,1,6
45,male,bachelor,medium,married,-0.25,10,13,6
22,male,bachelor,medium,married,0.26,13,10,6
27,female,bachelor,medium,single,0.19,6,10,14
44,female,bachelor,high,married,-0.27,6,10,13
63,male,high school,medium,single,-0.65,6,10,14
25,female,bachelor,medium,single,0.61,6,10,1
22,male,master,high,married,-0.13,13,6,10
49,male,bachelor,medium,widowed,-0.4,6,10,8
48,male,master,medium,divorced,0.1,6,10,8
55,female,bachelor,high,married,-0.85,10,13,6
30,male,master,medium,divorced,0.14,6,10,8
26,male,bachelor,low,single,0.2,6,10,14
20,female,high school,medium,married,0.51,13,9,10
38,male,bachelor,high,single,-0.63,2,6,10
36,male,bachelor,medium,married,-1.0,13,10,6
24,female,PhD,high,single,0.28,6,10,8
40,female,high school,medium,married,-0.13,13,10,1
41,female,high school,high,married,-0.51,10,13,15
29,female,PhD,medium,single,-0.27,6,10,14
61,female,master,medium,married,0.68,10,6,13
65,female,high school,medium,single,0.64,6,10,8
48,male,high school,medium,single,-0.32,10,6,15
40,male,bachelor,high,single,0.47,6,10,5
52,female,bachelor,medium,married,0.87,13,6,10
73,female,bachelor,high,divorced,-0.47,10,6,8
31,female,bachelor,high,married,0.36,13,6,10
45,male,master,high,married,0.03,10,6,5
43,female,master,medium,divorced,-0.24,6,10,14
60,male,master,low,married,0.68,10,6,8
62,female,PhD,high,divorced,0.63,6,10,14
42,female,bachelor,medium,divorced,0.42,10,6,13
40,female,high school,high,married,-0.03,13,6,10
39,male,bachelor,high,single,-0.01,5,2,1
33,female,master,medium,divorced,0.06,6,10,13
25,male,master,medium,single,0.53,6,8,14
57,male,bachelor,medium,single,0.12,6,10,1
30,female,high school,low,divorced,-0.39,6,13,10
44,male,master,medium,married,0.32,10,6,13
66,female,bachelor,medium,married,-0.54,10,6,13
31,male,bachelor,medium,single,0.09,6,10,8
19,male,master,high,single,-0.1,6,8,10
54,female,PhD,high,divorced,-0.64,6,10,8
20,male,master,high,single,-0.36,2,10,6
30,female,bachelor,high,married,0.0,1,10,13
26,female,PhD,medium,single,-0.36,6,10,8
41,female,master,high,married,-0.8,6,8,10
34,male,master,high,married,-0.23,6,10,13
56,female,bachelor,medium,widowed,0.15,6,10,13
57,female,master,medium,single,0.2,6,10,8
24,female,master,medium,single,-0.46,6,8,10
20,male,master,medium,single,-0.87,8,10,6
28,female,bachelor,high,single,0.77,6,10,8
61,male,bachelor,medium,widowed,-0.08,6,10,8
33,male,bachelor,high,married,0.74,10,13,6
23,female,high school,medium,single,0.16,10,6,13
